# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 10 10:54:29 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag
4141593,K07685.01,,CANDIDATE,CANDIDATE,0.6510,64.740274000,1.4850000e-03,-1.4850000e-03,1.1310e+02,7.300e+00,-7.300e+00,1.35,3.900e-01,-3.100e-01,0.3077,,,88.12,,,518.0,,,16.96,14.20,-8.13,5999.00,163.00,-181.00,-0.3200,0.3000,-0.3000,1.1770,0.3350,-0.2740,0.9260,0.1320,-0.0960,286.773130,39.277531,13.219
7778427,K04482.01,,CANDIDATE,CANDIDATE,0.8980,5.382992840,7.4340000e-05,-7.4340000e-05,3.5100e+01,3.800e+00,-3.800e+00,0.78,1.400e-01,-1.000e-01,0.0627,,,87.88,,,1253.0,,,582.98,283.61,-174.70,6256.00,113.00,-126.00,-0.0200,0.1500,-0.1500,1.2930,0.2280,-0.1660,1.1350,0.1060,-0.0800,299.095370,43.439098,12.642
6525106,K04483.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.710281170,1.1990000e-05,-1.1990000e-05,1.1160e+02,9.700e+00,-9.700e+00,0.91,2.900e-01,-7.000e-02,0.0275,,,85.51,,,1454.0,,,1055.42,953.60,-268.43,5910.00,158.00,-193.00,-0.2800,0.3000,-0.3000,0.8550,0.2640,-0.0660,0.9450,0.1080,-0.1190,292.685150,41.905918,15.422
6523058,K04549.01,,CANDIDATE,CANDIDATE,0.9800,2.048158200,1.7490000e-05,-1.7490000e-05,1.8330e+02,1.850e+01,-1.850e+01,1.16,3.500e-01,-1.100e-01,0.0311,,,88.76,,,1346.0,,,773.92,685.72,-230.47,5799.00,172.00,-207.00,-0.1600,0.3000,-0.3000,0.8600,0.2540,-0.0850,0.9550,0.1090,-0.1210,292.026210,41.984119,15.980
5977470,K04550.01,Kepler-1653 b,CONFIRMED,CANDIDATE,0.9340,140.251943000,1.6770000e-03,-1.6770000e-03,5.6770e+02,5.480e+01,-5.480e+01,1.84,5.000e-02,-1.200e-01,0.4836,,,89.88,,,271.0,,,1.28,0.17,-0.24,4821.00,76.00,-86.00,0.1600,0.1500,-0.1500,0.7880,0.0230,-0.0510,0.7650,0.0470,-0.0280,296.457760,41.266022,15.429
11769689,K04551.01,,CANDIDATE,CANDIDATE,0.9860,14.717934200,2.4650000e-04,-2.4650000e-04,1.3230e+02,1.180e+01,-1.180e+01,1.25,4.200e-01,-1.400e-01,0.1200,,,87.12,,,784.0,,,89.30,89.92,-27.76,6102.00,184.00,-202.00,-0.0600,0.2500,-0.3000,1.0180,0.3410,-0.1140,1.0580,0.1510,-0.1350,295.092010,49.940079,14.654
4355503,K07691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.570828503,1.7410000e-06,-1.7410000e-06,1.7440e+02,1.890e+01,-1.890e+01,0.54,5.000e-02,-8.000e-02,0.0100,,,81.10,,,986.0,,,222.55,69.30,-70.79,3585.00,72.00,-79.00,-0.2000,0.1000,-0.1000,0.3880,0.0390,-0.0530,0.4060,0.0410,-0.0610,288.868530,39.496132,15.068
6119923,K04552.01,,FALSE POSITIVE,FALSE POSITIVE,,134.466500000,1.4480000e-01,-1.4480000e-01,1.0320e+03,1.510e+02,-1.510e+02,2.48,2.950e+00,-2.200e-01,0.4696,,,89.95,,,280.0,,,1.45,6.45,-0.36,4891.00,155.00,-127.00,0.1000,0.2600,-0.2600,0.7910,0.9420,-0.0690,0.7640,0.1040,-0.0580,290.626860,41.460400,15.126
6126076,K04553.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.909314811,3.5090000e-06,-3.5090000e-06,4.0500e+01,1.600e+00,-1.600e+00,0.99,2.100e-01,-2.100e-01,0.0190,,,72.19,,,2503.0,,,9311.68,5708.31,-4175.12,6508.00,146.00,-178.00,-0.3000,0.2500,-0.3000,1.4470,0.3110,-0.3110,1.1110,0.1770,-0.1180,292.614260,41.437229,12.730
11284772,K04622.01,Kepler-441 b,CONFIRMED,CANDIDATE,0.9750,207.247850000,2.6270000e-03,-2.6270000e-03,8.0920e+02,6.470e+01,-6.470e+01,1.56,9.000e-02,-6.000e-02,0.5697,,,89.95,,,189.0,,,0.30,0.06,-0.05,4339.00,78.00,-87.00,-0.5800,0.1500,-0.1500,0.5530,0.0310,-0.0220,0.5730,0.0260,-0.0260,284.566890,49.012550,15.142
9209183,K04623.01,,FALSE POSITIVE,FALSE POSITIVE,,186.553470000,1.7620000e-02,-1.7620000e-02,3.3450e+02,4.230e+01,-4.230e+01,1.86,8.200e-01,-1.800e-01,0.6458,,,89.95,,,341.0,,,3.18,4.16,-0.91,6187.00,161.00,-203.00,-0.2000,0.2600,-0.3000,1.0060,0.4450,-0.0980,1.0260,0.1850,-0.1180,287.562680,45.679008,14.905
6153407,K03179.01,Kepler-1911 b,CONFIRMED,CANDIDATE,1.0000,5.990782210,4.9580000e-05,-4.9580000e-05,6.9900e+01,9.800e+00,-9.800e+00,1.03,1.500e-01,-8.000e-02,0.0636,,,84.42,,,987.0,,,223.93,87.80,-49.42,5721.00,102.00,-113.00,0.0000,0.1500,-0.1500,0.9720,0.1350,-0.0790,0.9540,0.0630,-0.0630,299.302800,41.441017,10.884
5955621,K04624.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,14.080185200,3.5680000e-04,-3.5680000e-04,9.0700e+01,1.600e+01,-1.600e+01,1.04,1.600e-01,-6.000e-02,0.1193,,,89.42,,,798.0,,,95.62,37.08,-15.06,5984.00,71.00,-89.00,0.2400,0.1500,-0.1500,1.0890,0.1640,-0.0590,1.1420,0.0540,-0.0750,290.276580,41.269341,12.966
11519187,K04625.01,Kepler-1964 b,CONFIRMED,CANDIDATE,0.4930,2.440839436,6.8020000e-06,-6.8020000e-06,5.0950e+02,4.460e+01,-4.460e+01,21.29,2.260e+00,-1.700e+00,0.0322,,,75.89,,,986.0,,,223.80,90.83,-59.89,4803.00,170.00,-170.00,-0.0800,0.3000,-0.3000,0.6980,0.0740,-0.0560,0.7520,0.0610,-0.0750,297.059020,49.478500,15.877
8417078,K04693.01,Kepler-1619 b,CONFIRMED,CANDIDATE,0.9910,23.622357100,5.3630000e-04,-5.3630000e-04,5.7000e+01,5.800e+00,-5.800e+00,1.07,2.200e-01,-2.700e-01,0.1611,,,89.14,,,797.0,,,95.35,59.89,-48.03,6144.00,170.00,-170.00,-0.3000,0.3000,-0.3000,1.3930,0.2900,-0.3550,0.9990,0.1650,-0.1240,285.703460,44.422001,13.341
9457948,K04694.01,,CANDIDATE,CANDIDATE,1.0000,19.252765200,2.9060000e-04,-2.9060000e-04,1.3850e+02,1.500e+01,-1.500e+01,1.24,3.900e-01,-1.400e-01,0.1454,,,89.95,,,740.0,,,71.04,67.23,-21.92,6258.00,175.00,-219.00,-0.1200,0.2500,-0.3500,1.0460,0.3350,-0.1120,1.1020,0.1540,-0.1540,288.708590,46.018188,14.851
4852297,K04695.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,3.289319360,1.7000000e-05,-1.7000000e-05,1.6600e+02,1.860e+01,-1.860e+01,50.51,1.644e+01,-5.470e+00,0.0450,,,56.94,,,1364.0,,,818.01,784.85,-252.85,6335.00,175.00,-219.00,-0.1400,0.2500,-0.3000,1.0720,0.3490,-0.1160,1.1200,0.1640,-0.1480,296.066650,39.938011,14.806
9851845,K04696.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.081952080,1.6850000e-05,-1.6850000e-05,3.3600e+01,3.500e+00,-3.500e+00,0.47,6.000e-02,-5.000e-02,0.0189,,,81.73,,,1526.0,,,1275.68,523.29,-388.59,5233.00,158.00,-142.00,-0.1600,0.3000,-0.3000,0.8240,0.0980,-0.0980,0.7640,0.1030,-0.0600,299.009800,46.684738,13.881
9474483,K04697.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.512583041,2.5530000e-06,-2.5530000e-06,1.1430e+02,7.900e+00,-7.900e+00,1.07,3.600e-01,-1.200e-01,0.0129,,,87.53,,,2363.0,,,7320.09,7398.82,-2370.24,6077.00,190.00,-232.00,-0.0400,0.2500,-0.3000,0.9990,0.3330,-0.1110,1.0770,0.1400,-0.1560,295.463410,46.011230,15.484
4072271,K07680.01,,CANDIDATE,CANDIDATE,0.4270,219.205790000,1.4660000e-02,-1.4660000e-02,2.0780e+02,1.670e+01,-1.670e+01,2.66,8.500e-01,-5.600e-01,0.8176,,,89.71,,,456.0,,,10.18,9.55,-4.89,6990.00,194.00,-305.00,0.0600,0.2000,-0.3500,1.7850,0.5670,-0.3780,1.5150,0.2070,-0.2310,295.315120,39.141048,12.449
9898017,K04484.01,Kepler-1960 b,CONFIRMED,CANDIDATE,1.0000,2.297948190,2.0250000e-05,-2.0250000e-05,8.3200e+01,8.000e+00,-8.000e+00,0.98,2.900e-01,-1.200e-01,0.0354,,,89.01,,,1547.0,,,1352.14,1150.42,-445.04,6371.00,169.00,-207.00,-0.1800,0.2500,-0.3000,1.0720,0.3120,-0.1340,1.1170,0.1540,-0.1540,294.696960,46.720188,15.079
8613218,K04485.01,,FALSE POSITIVE,FALSE POSITIVE,,368.115810000,2.0580000e-02,-2.0580000e-02,4.7620e+02,5.750e+01,-5.750e+01,2.11,8.500e-01,-2.000e-01,1.0192,,,89.95,,,263.0,,,1.12,1.33,-0.30,6122.00,158.00,-191.00,-0.1800,0.2400,-0.3000,0.9640,0.3890,-0.0880,1.0410,0.1660,-0.1300,286.783540,44.737370,15.125
8548069,K04486.01,,FALSE POSITIVE,FALSE POSITIVE,,368.524660000,3.0540000e-02,-3.0540000e-02,6.8030e+02,9.150e+01,-9.150e+01,3.05,1.730e+00,-3.600e-01,1.0740,,,89.95,,,288.0,,,1.62,2.75,-0.56,6343.00,147.00,-281.00,0.0700,0.1700,-0.3700,1.1370,0.6450,-0.1330,1.2130,0.2440,-0.2140,286.588290,44.640411,15.484
6278762,K03158.02,Kepler-444 c,CONFIRMED,CANDIDATE,1.0000,4.545869820,1.2530000e-05,-1.2530000e-05,7.6500e+01,3.600e+00,-3.600e+00,0.65,5.000e-02,-3.000e-02,0.0475,,,88.05,,,868.0,,,134.21,45.15,-24.45,5051.00,177.00,-141.00,-0.3600,0.3500,-0.1500,0.7210,0.0570,-0.0310,0.6920,0.0990,-0.0260,289.752290,41.634605,8.717
8098212,K04487.01,,CANDIDATE,CANDIDATE,0.9800,3.487541090,3.9250000e-05,-3.9250000e-05,8.5100e+01,1.500e+01,-1.500e+01,0.72,7.000e-02,-2.000e-02,0.0431,,,88.70,,,988.0,,,224.74,63.76,-26.24,5252.00,73.00,-84.00,0.0700,0.1500,-0.1500,0.7830,0.0800,-0.0230,0.8960,0.0330,-0.0600,292.028290,43.946362,14.371
3127911,K03164.01,,FALSE POSITIVE,FALSE POSITIVE,,0.542498653,8.9360000e-06,-8.9360000e-06,5.4900e+01,4.300e+00,-4.300e+00,2.25,7.000e-01,-6.600e-01,0.0164,,,72.77,,,5157.0,,,167191.11,157243.38,-95922.28,8711.00,268.00,-345.00,-0.2600,0.4700,-0.3200,2.9540,0.9190,-0.8630,1.9870,0.5260,-0.3040,294.018220,38.226292,10.326
6369131,K04554.01,,CANDIDATE,CANDIDATE,0.9710,8.077245500,1.3960000e-04,-1.3960000e-04,7.9200e+01,7.300e+00,-7.300e+00,2.61,3.100e-01,-6.900e-01,0.0847,,,63.83,,,1228.0,,,537.66,180.02,-259.57,5684.00,85.00,-68.00,0.3000,0.1500,-0.1500,2.0320,0.2470,-0.5350,1.2390,0.1020,-0.1650,293.434780,41.716881,14.579
7820699,K04555.01,,CANDIDATE,CANDIDATE,,364.087330000,2.5940000e-02,-2.5940000e-02,3.7200e+02,6.050e+01,-6.050e+01,1.39,3.500e-01,-1.100e-01,0.9149,,,89.95,,,211.0,,,0.47,0.37,-0.11,5376.00,179.00,-142.00,-0.4200,0.3800,-0.2800,0.7270,0.1830,-0.0550,0.7690,0.1170,-0.0690,291.220430,43.574268,14.816
10399321,K04556.01,,FALSE POSITIVE,FALSE POSITIVE,0.2760,21.581977600,4.7300000e-04,-4.7300000e-04,4.7600e+01,3.200e+00,-3.200e+00,0.91,1.600e-01,-2.000e-01,0.1474,,,89.83,,,746.0,,,73.01,34.46,-31.87,5601.00,112.00,-78.00,-0.0400,0.1500,-0.1000,1.3420,0.2230,-0.3060,0.9150,0.0740,-0.0490,289.618560,47.557968,11.981
10257229,K04557.01,,CANDIDATE,CANDIDATE,0.9990,5.756519580,3.6370000e-05,-3.6370000e-05,6.5300e+01,6.700e+00,-6.700e+00,0.83,2.800e-01,-9.000e-02,0.0647,,,89.24,,,1089.0,,,332.97,315.91,-101.23,6208.00,166.00,-203.00,-0.1200,0.2500,-0.3000,1.0240,0.3320,-0.1110,1.0860,0.1410,-0.1410,283.704710,47.385288,13.666
3539231,K04626.01,,CANDIDATE,CANDIDATE,0.9800,91.957230000,5.6800000e-03,-5.6800000e-03,3.0840e+02,2.700e+01,-2.700e+01,2.66,4.200e-01,-5.700e-01,0.4127,,,89.99,,,497.0,,,14.41,5.90,-5.98,5854.00,79.00,-79.00,0.1600,0.1500,-0.1500,1.5280,0.2380,-0.3270,1.1070,0.1100,-0.0900,289.904170,38.651371,14.876
6311891,K04627.01,,CANDIDATE,CANDIDATE,0.9440,7.517317450,9.5490000e-05,-9.5490000e-05,1.7070e+02,1.920e+01,-1.920e+01,1.19,1.500e-01,-7.000e-02,0.0740,,,89.35,,,861.0,,,129.74,42.31,-21.99,5525.00,74.00,-83.00,0.1600,0.1500,-0.1500,0.9230,0.1120,-0.0560,0.9570,0.0440,-0.0590,298.758360,41.631031,15.029
7837733,K04628.01,,FALSE POSITIVE,FALSE POSITIVE,,3.087236260,2.6550000e-05,-2.6550000e-05,1.0190e+02,9.500e+00,-9.500e+00,1.20,7.200e-01,-1.400e-01,0.0446,,,88.24,,,1451.0,,,1046.77,1961.02,-351.44,6418.00,175.00,-252.00,0.0700,0.1900,-0.3700,1.1710,0.7100,-0.1370,1.2410,0.2510,-0.2130,296.668550,43.540569,14.966
2578017,K04629.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.592562969,6.6900000e-07,-6.6900000e-07,1.5464e+03,1.860e+01,-1.860e+01,25.97,6.840e+00,-2.300e+00,0.0133,,,22.94,,,1967.0,,,3520.70,2807.79,-961.89,5728.00,172.00,-189.00,-0.3200,0.3000,-0.3000,0.8040,0.2120,-0.0710,0.8960,0.0900,-0.1100,291.914150,37.807819,15.784
7834045,K04630.01,,CANDIDATE,CANDIDATE,1.0000,44.696617700,9.4720000e-04,-9.4720000e-04,2.5730e+02,2.020e+01,-2.020e+01,2.46,4.500e-01,-5.000e-01,0.2558,,,89.30,,,637.0,,,38.95,18.64,-15.47,5929.00,80.00,-80.00,0.1200,0.1500,-0.1500,1.5180,0.2790,-0.3070,1.1160,0.1210,-0.0810,295.597350,43.596401,14.875
10663738,K04698.01,,CANDIDATE,CANDIDATE,0.9650,8.527589400,1.0230000e-04,-1.0230000e-04,1.1250e+02,1.310e+01,-1.310e+01,1.28,4.400e-01,-1.400e-01,0.0883,,,89.16,,,1049.0,,,286.10,282.78,-94.39,6469.00,158.00,-248.00,0.0700,0.2500,-0.3000,1.1930,0.4100,-0.1370,1.2600,0.1650,-0.1840,291.127440,47.938801,14.765
7891294,K04699.01,,CANDIDATE,CANDIDATE,1.0000,3.077141950,4.1800000e-05,-4.1800000e-05,3.4200e+01,4.000e+00,-4.000e+00,1.08,1.900e-01,-1.600e-01,0.0435,,,56.21,,,1493.0,,,1175.00,543.10,-367.03,6108.00,82.00,-92.00,0.1000,0.1500,-0.1500,1.3360,0.2370,-0.1940,1.1620,0.0830,-0.0930,291.887970,43.649811,12.889
9413156,K04700.01,,CANDIDATE,CANDIDATE,1.0000,3.834883540,3.3740000e-05,-3.3740000e-05,2.4300e+02,2.690e+01,-2.690e+01,1.20,2.600e-01,-1.100e-01,0.0456,,,89.03,,,1003.0,,,239.15,160.61,-68.31,5515.00,182.00,-199.00,-0.2600,0.3000,-0.3000,0.7750,0.1640,-0.0700,0.8680,0.0830,-0.1020,295.361450,45.914841,15.972
8625732,K04701.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,31.971810000,1.5690000e-03,-1.5690000e-03,1.1740e+02,1.320e+01,-1.320e+01,0.95,2.600e-01,-8.000e-02,0.1939,,,88.22,,,521.0,,,17.43,14.11,-4.37,5632.00,152.00,-152.00,-0.0400,0.3000,-0.3000,0.8530,0.2350,-0.0730,0.9520,0.0940,-0.1150,292.148040,44.704140,14.817
2831251,K04702.01,,FALSE POSITIVE,FALSE POSITIVE,0.0030,5.812898430,9.6800000e-05,-9.6800000e-05,7.6300e+01,1.060e+01,-1.060e+01,0.93,3.000e-01,-1.200e-01,0.0636,,,87.08,,,1102.0,,,348.61,321.65,-120.45,6175.00,168.00,-205.00,-0.2000,0.2500,-0.3000,1.0410,0.3270,-0.1400,1.0130,0.1590,-0.1160,285.567470,38.040691,14.510
6721380,K04488.01,,FALSE POSITIVE,FALSE POSITIVE,,6.441739950,4.5990000e-05,-4.5990000e-05,1.0770e+02,1.220e+01,-1.220e+01,1.41,8.100e-01,-3.000e-01,0.0699,,,89.38,,,1175.0,,,451.14,796.29,-206.27,6088.00,157.00,-201.00,0.0200,0.2000,-0.3000,1.3390,0.7770,-0.2840,1.0970,0.2850,-0.1380,298.910830,42.185040,13.861
7694615,K04489.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.631106722,1.6180000e-06,-1.6180000e-06,4.9200e+01,3.600e+00,-3.600e+00,0.63,1.300e-01,-9.000e-02,0.0135,,,87.69,,,1945.0,,,3367.19,2141.00,-1117.96,5400.00,161.00,-145.00,-0.1000,0.3000,-0.3000,0.8980,0.1850,-0.1230,0.8160,0.1160,-0.0630,295.666720,43.370350,13.572
6201203,K04490.01,,FALSE POSITIVE,FALSE POSITIVE,,176.173770000,1.5950000e-02,-1.5950000e-02,3.4990e+02,5.280e+01,-5.280e+01,1.76,6.100e-01,-1.600e-01,0.6208,,,89.95,,,323.0,,,2.57,2.61,-0.70,5957.00,162.00,-196.00,-0.0800,0.2200,-0.2800,0.9370,0.3250,-0.0820,1.0260,0.1090,-0.1250,290.576320,41.546188,15.601
4556468,K04491.01,Kepler-1609 b,CONFIRMED,CANDIDATE,0.9440,114.336052000,3.8150000e-03,-3.8150000e-03,2.3980e+02,2.150e+01,-2.150e+01,2.09,3.500e-01,-3.500e-01,0.4679,,,89.44,,,429.0,,,8.02,3.54,-2.77,5802.00,78.00,-78.00,0.1400,0.1500,-0.1500,1.3160,0.2220,-0.2220,1.0440,0.0940,-0.0630,290.146550,39.665821,15.015
9222516,K04492.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.639380620,2.9100000e-07,-2.9100000e-07,3.0800e+02,3.400e+00,-3.400e+00,51.53,1.793e+01,-5.990e+00,0.0155,,,31.26,,,2566.0,,,10289.98,10298.43,-3276.34,6607.00,161.00,-221.00,-0.1000,0.2500,-0.3000,1.2040,0.4190,-0.1400,1.2240,0.1870,-0.1680,293.529970,45.664330,13.725
5431027,K04558.01,,CANDIDATE,CANDIDATE,0.9720,8.823399600,1.5380000e-04,-1.5380000e-04,1.0460e+02,8.900e+00,-8.900e+00,1.13,3.500e-01,-2.800e-01,0.0793,,,89.88,,,929.0,,,176.13,157.78,-87.32,5602.00,152.00,-152.00,-0.1400,0.3000,-0.2500,1.1210,0.3420,-0.2800,0.8520,0.1250,-0.0730,285.595430,40.679722,14.598
7285673,K04559.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.566801045,1.5200000e-06,-1.5200000e-06,1.8830e+02,7.100e+00,-7.100e+00,1.42,3.900e-01,-2.100e-01,0.0129,,,72.73,,,2348.0,,,7209.06,5982.75,-2635.92,6106.00,181.00,-200.00,-0.5200,0.3000,-0.3000,0.9820,0.2710,-0.1460,0.8930,0.1090,-0.0890,292.935520,42.824871,14.498
5282437,K04560.01,,FALSE POSITIVE,FALSE POSITIVE,,0.992799002,9.4600000e-07,-9.4600000e-07,1.6530e+03,1.460e+01,-1.460e+01,40.12,1.493e+01,-4.010e+00,0.0199,,,29.79,,,1933.0,,,3302.31,3666.63,-1013.10,6217.00,180.00,-237.00,-0.2200,0.2400,-0.3200,0.9890,0.3680,-0.0990,1.0560,0.1700,-0.1390,293.940120,40.447189,15.106
7747457,K04561.01,Kepler-1613 b,CONFIRMED,CANDIDATE,0.9970,1.518418100,2.1210000e-04,-2.1210000e-04,1.9680e+02,1.470e+01,-1.470e+01,1.85,5.600e-01,-3.700e-01,0.0264,,,80.83,,,1926.0,,,3261.65,2997.74,-1483.39,6302.00,197.00,-241.00,-0.1800,0.2500,-0.3000,1.2690,0.3840,-0.2560,1.0630,0.1810,-0.1310,289.875060,43.420959,14.118
8652360,K04562.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.968071170,4.9030000e-06,-4.9030000e-06,1.0480e+02,8.100e+00,-8.100e+00,0.72,1.200e-01,-5.000e-02,0.0174,,,82.10,,,1487.0,,,1157.58,577.08,-273.07,5367.00,160.00,-160.00,-0.5400,0.3000,-0.3000,0.6870,0.1060,-0.0490,0.7570,0.0720,-0.0720,300.235870,44.769520,15.247
9602421,K04631.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,3.556619060,8.5070000e-05,-8.5070000e-05,2.3300e+01,2.200e+00,-2.200e+00,0.72,1.600e-01,-2.000e-01,0.0446,,,85.33,,,1518.0,,,1254.47,869.56,-667.08,6018.00,181.00,-163.00,-0.4200,0.3500,-0.2500,1.4580,0.3300,-0.4040,0.9340,0.1550,-0.0960,297.095830,46.211021,12.840
6070337,K04632.01,,CANDIDATE,CANDIDATE,0.8720,40.069148200,3.9460000e-04,-3.9460000e-04,7.8410e+02,9.350e+01,-9.350e+01,13.25,2.590e+00,-1.310e+00,0.2125,,,87.81,,,458.0,,,10.42,6.65,-3.07,5485.00,191.00,-191.00,-0.3800,0.3500,-0.3000,0.7620,0.1490,-0.0750,0.7960,0.0960,-0.0790,299.013120,41.329311,15.618
5954001,K04633.01,,CANDIDATE,CANDIDATE,1.0000,11.693344700,2.0270000e-04,-2.0270000e-04,6.6900e+01,6.500e+00,-6.500e+00,1.12,2.000e-01,-1.700e-01,0.1067,,,88.43,,,950.0,,,192.95,91.31,-62.09,6049.00,72.00,-90.00,0.1800,0.1500,-0.1500,1.3540,0.2510,-0.2050,1.1890,0.0810,-0.0970,289.779540,41.214409,13.848
4373195,K07692.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.562568040,4.4530000e-06,-4.4530000e-06,4.5000e+00,5.000e-01,-5.000e-01,0.63,9.000e-02,-2.800e-01,0.0166,,,69.95,,,5127.0,,,164220.08,114206.71,-127105.67,9005.00,595.00,-727.00,-0.3800,0.1000,-0.1500,2.7730,0.4040,-1.2130,1.9410,0.2540,-0.3500,293.720000,39.446449,9.121
5090937,K03182.01,,FALSE POSITIVE,FALSE POSITIVE,,8.799918780,3.8360000e-05,-3.8360000e-05,8.6910e+02,6.100e+00,-6.100e+00,224.56,4.839e+01,-7.527e+01,0.1063,,,16.62,,,1979.0,,,3624.62,2359.97,-2269.72,8092.00,228.00,-332.00,-0.0400,0.2500,-0.4000,3.2670,0.7040,-1.0950,2.0680,0.3450,-0.3860,289.265750,40.255482,11.040
8196226,K04634.01,,CANDIDATE,CANDIDATE,0.9980,4.027453960,2.5880000e-05,-2.5880000e-05,8.5200e+01,9.600e+00,-9.600e+00,0.98,3.000e-01,-1.400e-01,0.0494,,,89.22,,,1250.0,,,577.46,536.10,-197.50,6174.00,175.00,-197.00,-0.2800,0.3000,-0.3000,1.0410,0.3260,-0.1400,0.9870,0.1470,-0.1200,300.649600,44.055740,13.685
9002538,K03196.01,,CANDIDATE,CANDIDATE,0.9170,4.960610940,2.8100000e-05,-2.8100000e-05,2.0400e+01,1.800e+00,-1.800e+00,0.59,1.000e-01,-9.000e-02,0.0584,,,89.75,,,1272.0,,,618.99,306.08,-213.14,6117.00,135.00,-135.00,-0.0400,0.1500,-0.1500,1.2980,0.2210,-0.1990,1.0790,0.1030,-0.0750,283.350460,45.339111,11.525
6359175,K04703.01,,FALSE POSITIVE,FALSE POSITIVE,,349.037030000,3.2610000e-02,-3.2610000e-02,7.7700e+02,2.380e+02,-2.380e+02,2.27,9.600e-01,-1.800e-01,0.9363,,,89.95,,,231.0,,,0.67,0.87,-0.16,5583.00,172.00,-150.00,-0.1400,0.3000,-0.2600,0.8240,0.3480,-0.0650,0.8990,0.0950,-0.0850,290.164180,41.782631,15.499
